cust_id,term,amount,apy
240222,30,452888,3.92
971164,30,335170,4.18
932892,30,375481,2.54
396048,30,344934,3.51
949567,10,393078,3.49
868746,30,302043,3.99
753350,15,542198,4.05
702970,30,359364,4.35
538135,15,337109,4.86
112128,30,376102,3.56
574263,15,460129,4.45
638226,30,418462,3.35
334629,30,383460,3.48
302784,30,460666,3.4
956165,30,364587,3.47
144938,30,289881,4.02
284013,15,379386,3.97
335805,30,348468,3.25
614071,30,248178,4.35
143787,30,366878,3.8
684773,30,418076,2.88
869411,20,180176,3.42
157610,30,473031,3.21
671532,30,542840,3.76
599932,30,273435,4.61
149763,30,423345,4.4
242698,15,391851,3.61
122737,30,347385,4.54
377971,15,642752,3.69
735915,30,464943,2.34
793313,30,303871,2.0
645285,15,493803,3.77
399540,30,411845,3.51
843756,30,474989,3.11
826794,30,308624,3.96
804973,10,393847,3.67
987032,30,349697,4.29
825809,30,340281,4.33
948713,30,431689,4.02
933714,30,362676,4.53
764292,15,345168,3.85
467485,30,344352,3.71
162601,30,260535,2.65
981049,30,365795,3.78
142144,30,384259,4.81
225807,30,394761,4.05
317246,15,363432,3.79
313269,10,401357,3.11
691231,30,391365,3.2
725155,30,392164,3.17
376021,30,322610,4.39
703141,30,412391,4.06
411964,30,293335,3.67
805318,30,282299,3.22
432614,30,370941,4.33
614800,30,357030,3.32
982210,30,393199,4.01
637956,15,293062,3.23
676604,15,392655,4.56
875431,30,309683,3.9
563595,15,351728,2.89
961429,20,373581,4.42
588513,30,486069,3.6
669592,15,404066,3.2
461911,10,449653,3.47
680977,30,358924,3.38
166745,20,404598,4.59
909549,30,431987,4.73
136430,30,474571,3.92
634526,15,460698,4.13
346838,15,234127,3.32
803322,30,389657,4.58
196917,30,456315,4.58
826895,30,463315,3.53
501522,30,245536,3.57
928855,15,410568,2.5
664877,30,345666,4.25
867104,10,355244,3.14
544079,30,456859,4.84
231623,30,344427,3.6
333796,20,414646,3.77
803147,15,570500,2.92
403979,15,372009,3.88
547496,30,180883,4.12
308738,30,200917,2.66
285925,30,316826,3.05
822657,10,340519,4.33
708864,30,414316,2.87
110245,10,413722,3.26
205275,30,301676,3.61
158583,30,519215,4.21
157760,10,355880,4.56
721286,30,332036,4.08
694461,30,442460,4.63
893098,20,311207,5.1
362953,30,437243,4.12
240245,30,340139,4.19
715056,15,390680,4.97
198720,30,337162,4.62
797135,30,326753,3.22
322830,30,245720,4.8
938448,30,251553,4.39
551918,10,377679,3.37
487992,30,283321,4.18
841672,15,417592,4.52
326372,15,367267,3.05
422350,30,349365,4.83
617299,20,410908,4.51
198517,30,380009,3.15
122582,30,472452,4.45
106094,30,418721,2.7
881507,30,340432,5.16
721186,30,307116,3.23
192794,30,267245,3.43
941652,30,480670,4.1
351846,15,502399,3.81
716471,30,374698,3.74
270724,15,453455,4.07
103923,30,421303,4.25
283597,15,290264,3.52
785434,15,353338,3.19
330446,30,462057,4.51
745735,15,382748,3.26
623318,15,382824,4.6
489105,30,519133,4.24
717849,30,316216,2.19
244580,30,506262,3.03
291952,30,381630,4.95
936879,30,497431,3.51
478440,30,511271,4.61
674984,30,395201,4.48
364869,20,382415,4.67
516377,15,356656,4.5
515383,30,416430,4.12
474485,30,523335,3.44
550221,30,479785,4.95
872952,30,430469,3.58
245025,20,437757,3.47
371875,30,449611,4.81
740178,30,427699,3.05
959885,15,319954,3.49
106575,30,323671,4.11
763082,10,452358,3.09
585266,30,242635,3.98
961724,15,293401,4.39
735646,30,337716,3.88
350140,30,324624,4.79
543865,30,379415,3.27
906552,30,439156,4.05
791032,30,372791,2.67
360845,15,451244,4.15
927603,10,450088,4.63
519378,30,453461,3.93
695978,30,347555,4.67
373185,30,331754,4.4
696510,30,419191,5.12
357164,30,277480,4.19
858921,15,326442,4.33
636636,30,490860,4.28
534569,30,398969,4.03
162508,30,376784,3.25
337686,15,475617,3.74
572986,30,478912,3.62
614721,30,350866,4.01
192489,15,441867,3.54
455906,15,481450,4.04
495172,30,460572,2.83
992061,30,313873,2.55
811350,30,453120,3.61
106667,15,402844,3.29
409731,15,501678,4.75
738134,30,379854,4.19
224456,15,391124,4.88
991958,30,422780,4.09
480018,30,446692,2.66
115262,30,332673,3.86
430853,15,396923,3.9
825510,30,395534,4.36
327446,30,360840,4.54
141583,30,339176,3.49
305850,20,460643,4.96
434734,30,273704,2.49
177649,30,263036,4.11
191655,30,420014,3.79
513468,10,523969,4.59
446063,15,491014,4.0
660198,15,341947,4.37
925116,30,360959,3.66
885886,30,473048,4.14
418942,30,368626,4.22
445149,15,310032,4.4
490090,30,384423,3.2
373312,15,302735,3.9
465923,30,342849,2.98
169438,30,463150,4.58
867638,30,408454,3.56
393298,30,340403,3.76
890140,30,418581,4.13
562743,15,411314,3.82
633725,30,333833,3.58
159430,30,407516,3.84
813886,30,548918,3.81
401800,30,431116,3.12
801752,30,270919,3.67
452346,30,356133,3.55
133882,30,364488,4.66
907617,20,283483,4.24
871854,30,412254,4.6
822518,30,405900,4.35
592121,30,436754,4.15
390866,30,419148,3.29
529810,15,340749,4.11
575813,15,417856,4.8
593090,30,383170,4.37
921369,30,394847,4.41
201662,30,468136,4.14
949596,30,290874,3.48
177099,30,315811,4.68
337557,30,371414,5.04
636744,30,386732,3.7
170943,30,384505,3.88
715729,30,302505,3.64
628580,30,308655,4.42
938343,30,553416,3.56
827845,30,386452,3.84
979982,15,306068,4.64
314888,30,332645,3.79
519357,20,262142,2.89
415546,20,505754,3.12
782890,30,422384,3.95
789247,30,398297,4.34
247472,30,315827,4.61
653433,15,521850,3.83
405831,30,410040,3.83
953659,30,256061,3.98
350304,30,420711,3.63
180783,30,399448,4.55
137326,30,397869,3.82
445833,30,357154,3.23
866614,20,406438,3.28
580540,10,243152,4.2
692475,30,376132,4.78
948755,15,373985,3.47
972583,30,340035,2.64
719681,15,317154,3.54
155848,20,381666,3.46
656211,30,243812,4.14
897349,15,280439,4.61
811203,20,383563,3.89
326118,30,348242,2.35
535868,30,452655,4.4
682742,30,473605,4.25
640157,15,356737,5.31
447992,30,363247,4.28
902102,30,324490,3.9
110785,30,387913,3.34
742384,30,473215,4.21
731673,15,465145,4.05
189153,30,449298,3.52
685436,30,491242,4.47
214957,30,341154,3.26
340282,30,491646,3.69
800436,30,477408,4.25
334273,30,284595,2.94
759066,30,426925,3.65
416756,30,285987,3.71
573068,15,393174,4.38
820125,30,288345,2.65
367113,15,453278,3.24
818835,10,344511,4.69
817674,30,360394,2.88
472014,30,412997,4.35
457916,15,427100,3.19
921779,30,380822,4.17
822265,30,449359,3.96
684769,30,391857,3.81
274005,30,386143,4.91
942712,30,416568,4.2
375586,30,336021,3.97
868395,30,241980,3.37
710255,15,368830,3.18
739949,30,335934,2.42
907699,15,351085,3.17
217495,30,249236,3.39
808496,15,432518,4.93
253664,30,416011,3.87
171795,30,323974,3.35
231309,30,294082,4.58
497677,30,347822,3.54
182628,30,496714,4.01
137558,30,477484,4.73
825639,20,195659,3.41
151530,30,311348,4.46
143634,30,492988,5.21
450802,30,299471,3.57
377719,20,521817,4.37
936121,15,358146,3.64
847010,30,466789,3.67
138421,30,466207,3.03
676209,30,503601,3.91
257281,30,448623,2.91
996046,15,245676,3.54
656899,30,206203,4.39
409515,30,392092,4.11
474430,30,422128,5.03
874246,30,392255,3.87
913331,30,267689,2.5
748305,15,246900,3.26
586550,30,432177,4.31
678081,30,458799,3.02
647323,30,448437,2.64
427569,30,458497,4.14
666285,30,515333,4.14
808737,30,434569,4.29
849774,30,432524,3.51
485113,30,470677,3.32
856281,10,308211,3.44
247980,15,493867,4.67
627295,30,413691,3.59
350383,30,283495,3.52
232338,10,335814,4.97
857207,30,318399,3.97
962087,30,420642,3.48
808384,30,347633,3.17
364048,30,318273,3.08
495897,30,360525,4.29
380381,30,330602,2.9
197394,30,343420,3.39
248859,30,326082,4.16
226337,30,285644,3.76
821435,15,364012,3.91
350890,15,374433,3.43
197231,30,336187,3.97
539863,30,252942,3.08
621842,15,409747,4.45
633749,30,189030,3.56
323404,15,489269,4.02
681736,30,371977,3.83
464216,15,259416,4.72
701499,15,315032,4.6
857989,30,337313,3.64
598055,30,307222,3.81
640287,15,465465,4.45
945132,30,407294,4.33
454783,30,367782,4.53
713225,30,326802,5.02
657628,30,442017,3.84
829833,30,503553,3.1
333323,30,297661,4.39
659684,30,447970,5.07
632188,15,303571,3.58
377042,30,465290,4.6
374710,15,592937,4.16
258499,30,391359,2.7
898201,15,411201,3.0
271735,30,362324,3.92
210674,30,318912,4.08
620157,30,209497,3.51
339741,20,426946,3.26
950643,30,355476,3.8
106740,15,279103,3.19
185956,15,330383,3.16
361486,15,393696,3.44
694692,15,323455,3.95
913612,30,373009,4.32
830088,30,415325,4.56
700802,30,291354,3.56
893337,20,318694,3.43
512973,30,423115,4.24
487541,30,521067,3.69
470937,15,330877,3.07
823515,15,308661,3.63
504990,30,454764,4.45
665575,15,378650,4.57
550000,30,289380,4.16
861354,30,404954,4.48
267472,30,348402,3.36
531798,30,483756,4.35
486399,30,381499,4.13
846810,30,302991,3.22
338598,30,332110,4.17
796397,30,252791,4.63
470227,15,304349,4.29
833194,30,242771,3.64
231928,30,487415,3.23
550692,30,392588,4.18
159437,15,401609,4.59
237645,30,266925,3.5
949339,30,282308,3.77
520718,20,361453,3.65
868286,30,530744,4.48
742883,30,382324,4.62
757988,30,425353,3.93
270343,20,363253,2.85
465356,20,474848,3.74
561468,15,342812,2.63
310453,30,399254,4.22
460457,30,369154,3.84
579396,30,475760,3.74
354032,15,92193,4.01
680498,15,422568,4.03
833897,15,319839,4.37
866693,20,507836,3.82
289154,10,389740,4.95
584935,30,355200,2.26
808919,30,314911,4.01
186257,30,346958,3.86
399688,30,351359,3.4
456150,30,310498,3.38
240759,30,372068,4.34
247733,30,378802,3.87
337541,30,428834,4.52
235925,20,383661,3.17
514928,30,352873,4.46
637926,30,424916,4.32
426196,15,293529,3.47
411371,15,378727,3.86
188131,30,369868,4.51
282529,30,442583,3.0
548917,30,389444,4.44
619554,30,274746,3.58
589105,30,272012,4.03
593604,30,299813,3.24
616588,30,467933,3.98
110802,30,319741,5.32
576997,30,435258,3.7
712157,30,580005,4.66
249869,15,482158,4.22
844126,15,398730,4.52
600862,30,428769,3.35
844698,30,351004,4.08
457917,30,379727,4.25
560797,30,312658,2.95
218119,15,265369,3.55
899718,10,424511,3.76
199105,30,315400,4.24
888486,30,475698,4.67
855491,30,304158,3.68
219931,10,367720,4.01
695522,30,286882,4.09
597100,10,408338,3.35
580440,20,282982,3.28
797805,30,408461,4.8
517742,30,270443,3.29
672362,30,345545,3.54
947290,30,338727,3.93
947980,30,280920,3.77
376375,30,301673,4.62
253931,30,412494,2.95
284089,30,333442,4.46
557557,30,297451,3.63
598707,15,412461,3.93
739722,30,409153,4.56
788117,30,421401,3.43
912891,15,511465,3.54
763476,10,412713,3.45
645033,15,293711,3.42
728245,30,268709,3.37
281612,20,437813,4.72
140046,30,421641,3.33
557191,30,528173,3.78
776754,15,326160,4.17
464283,30,290718,4.61
655522,20,395434,3.92
313518,30,323975,3.18
195566,30,310261,3.02
226421,30,368469,4.8
265696,30,365367,3.34
573548,30,216111,4.48
249532,30,360877,2.77
257252,10,413265,4.63
415737,15,264325,3.37
227350,30,413473,4.12
793728,30,454036,3.69
575230,30,357424,3.61
149625,30,371138,4.29
170731,30,353270,4.98
713195,30,526971,4.26
780213,30,482517,4.84
445759,30,414586,3.92
297456,30,367854,4.14
291123,30,303895,4.09
965735,30,386610,3.78
134184,30,384659,4.39
149126,30,302942,4.56
822101,15,418740,4.17
795216,30,385285,2.96
606983,20,425030,3.58
691070,30,317356,3.12
791421,15,294791,2.92
985885,30,443746,4.12
550145,30,464838,4.21
542509,10,343989,3.06
898191,30,354418,3.68
750744,30,378348,3.69
170282,15,334131,2.83
366650,30,449633,2.72
879215,10,392864,3.2
274154,30,345400,3.68
444517,30,394845,4.04
122855,15,282594,4.45
427243,10,441320,4.61
994844,30,374094,2.87
205602,30,370449,3.58
430846,20,387174,4.02
112303,15,503299,4.2
537832,30,372869,3.49
202977,30,378367,3.75
130508,15,373710,2.81
416295,30,302368,3.02
619600,15,370107,3.7
451924,30,536569,4.22
284570,30,296788,3.77
228964,30,452046,3.45
359587,30,300957,3.29
573451,15,436280,4.1
100431,30,320224,3.73
171844,15,306423,4.21
249768,30,298041,3.54
204274,30,401996,4.38
247096,15,318417,4.86
205914,30,356128,4.79
988385,30,345851,3.54
674309,30,396947,4.18
466986,30,459547,4.84
844898,15,279263,5.14
202875,30,362524,3.05
761677,10,439716,4.05
214349,30,370270,3.34
434833,30,379928,3.15
354634,30,207552,3.66
702329,30,370521,3.84
668753,30,363472,2.42
916080,30,337074,4.25
799618,30,396846,4.25
691693,15,253341,4.21
646677,30,492394,4.45
417060,30,403873,2.7
495274,30,355153,3.89
752355,30,233361,3.44
798016,30,302524,4.15
336262,30,355361,4.21
340265,30,329959,4.11
917680,30,275996,3.04
217815,30,392598,3.56
784055,15,471579,3.57
309338,30,412999,3.84
969639,30,380302,3.95
941959,30,283079,3.79
795207,30,321012,4.96
227004,10,375293,3.56
861537,30,473933,4.5
662703,30,493318,5.1
395850,30,371954,4.59
812795,30,466570,3.26
686819,30,406518,3.75
295658,30,350126,3.66
494968,30,481781,4.28
293387,30,373549,5.12
593007,30,317814,2.72
495249,15,376252,4.28
342628,15,346665,3.78
469291,30,317155,4.16
507491,30,385529,3.38
907923,15,327558,3.04
225131,30,476210,3.59
830679,30,430952,3.55
458414,30,270533,5.55
852608,15,405838,3.53
200061,30,476287,3.47
722698,30,316842,3.95
291780,30,334067,3.08
341318,15,330730,4.65
965069,30,443277,2.82
160503,15,489320,3.58
383449,30,362713,3.52
682397,30,396630,4.53
512516,30,483634,3.52
533815,15,413788,3.19
110992,30,509166,3.82
394402,30,459179,3.6
214586,30,437028,3.24
303954,30,525655,4.54
969339,30,193773,3.63
921932,15,332330,3.3
785625,30,308562,3.79
137180,30,483058,4.34
854762,30,304132,3.8
105483,30,327668,3.14
824779,15,221201,4.61
352217,15,309968,5.14
242068,30,244441,3.64
201296,30,321637,3.69
457219,30,402432,4.12
704838,30,233963,2.75
859021,30,434487,3.48
962985,10,275929,3.28
725290,15,369818,3.75
368358,30,385146,3.93
655506,10,329688,4.06
862839,30,357541,3.42
778576,30,390943,4.64
792855,10,314660,5.14
140830,15,636248,4.77
117927,30,370941,3.29
539604,30,362187,3.5
600205,15,424061,4.54
885845,15,377337,4.65
488386,30,430023,3.8
692922,30,402449,4.28
174498,30,393674,4.3
424277,30,305451,4.64
540324,30,382091,3.84
191474,30,481874,3.79
348184,30,269442,4.21
483015,30,250710,3.98
777683,10,342655,4.44
246046,20,297565,2.38
521590,10,429245,4.34
199545,20,486042,3.52
911208,30,253793,2.93
394167,15,419715,3.78
787477,30,465334,4.63
394055,30,431038,3.65
710360,30,516933,4.74
887653,30,424925,4.47
620517,30,386753,4.01
209569,15,277004,3.76
302743,30,386902,2.85
911193,30,332514,3.15
245855,30,405454,4.78
310672,30,350748,3.66
831305,30,285677,4.04
913132,30,478564,4.83
611137,30,302700,3.95
373927,30,457568,4.34
321425,30,429103,3.79
692284,30,537550,3.98
672957,20,391171,5.17
869535,30,220449,4.29
889571,20,225842,3.52
866542,30,404893,3.37
944337,30,365415,4.23
303154,30,460786,4.12
749020,20,419049,2.99
482480,30,299677,3.97
859562,30,386165,4.62
880477,20,443347,4.9
235756,30,422993,4.07
312191,30,564281,3.13
932054,30,382258,3.29
435862,15,386900,4.73
453893,30,376560,2.87
171630,15,442220,4.5
558234,15,386421,3.35
692478,30,391271,3.9
584175,30,399071,4.79
459633,15,417527,3.66
455326,15,477987,4.11
251882,30,398012,2.76
853930,10,310757,3.32
623532,30,493279,4.31
132053,30,364943,3.19
535536,30,441392,4.16
994643,15,391621,3.56
191914,10,344192,4.35
128171,30,382752,4.42
278723,30,287308,3.37
231980,30,441191,3.83
543549,30,347250,4.57
233678,30,443060,4.7
286394,30,484991,2.96
210316,30,374603,3.68
889874,30,418821,3.41
579309,30,359807,3.8
560338,30,409857,4.11
774246,15,230254,3.28
132963,30,295559,3.22
152358,30,526759,4.39
944698,30,508550,4.2
290854,30,418918,2.97
971284,30,435548,4.56
454592,30,371268,4.56
576705,30,314032,3.79
984589,15,386871,2.49
282969,30,257857,3.62
981548,30,399201,3.75
190773,30,417291,3.09
418580,20,385010,3.52
756297,30,380703,3.21
846472,30,416683,4.91
290855,30,432326,4.05
526188,10,239398,3.37
598077,30,289498,3.25
590833,10,331943,3.98
794071,30,377807,2.84
729599,30,562970,4.14
991189,30,282287,3.15
940019,30,368568,4.16
795748,15,392648,3.95
674134,30,311338,3.03
547645,30,353434,4.77
710498,30,270674,4.75
508031,10,526391,4.14
647959,30,435724,3.13
150965,30,332246,3.36
489162,30,256470,4.44
903363,20,538200,3.75
258680,30,372299,3.57
158139,30,362881,3.58
774162,15,255005,2.87
568056,30,401125,2.92
650710,30,322168,3.13
868485,15,365767,4.26
902929,30,297502,4.27
725194,30,329865,4.36
482044,15,543024,4.41
894967,30,362442,3.64
456359,30,368400,4.33
831388,30,536439,4.42
921968,30,471643,5.08
146474,15,482447,4.05
692878,30,373352,3.43
662401,30,333074,3.65
397487,30,317449,5.03
212403,30,390281,2.99
340837,30,387401,2.93
336210,30,428682,4.05
520757,30,355015,3.98
456313,15,482948,3.21
380602,15,477548,4.47
902973,30,516516,3.35
265614,15,395869,3.84
991501,30,350636,4.84
920327,30,379207,4.4
322687,30,280567,4.49
104998,30,349145,4.99
604335,15,317413,3.93
957470,30,422028,4.2
146763,30,293545,4.52
709614,30,385982,3.58
894027,30,157970,4.57
930293,30,259245,4.95
172415,30,317798,4.25
205828,30,458159,3.67
644564,30,387082,3.56
239999,30,333181,2.32
392386,30,370136,4.16
809454,15,355368,4.0
424550,30,351557,3.76
388398,30,445580,3.84
777424,30,364532,4.17
631400,30,340018,5.06
188049,15,319365,4.54
379612,30,492445,4.14
302122,30,415849,3.79
596593,20,300616,3.35
163786,30,388031,3.72
733936,15,279654,3.5
214744,30,415354,3.41
353855,15,339350,3.86
202652,30,320317,3.55
345049,30,513296,2.47
643453,30,264243,3.89
891014,30,508522,3.64
937287,30,316169,3.74
845674,30,409848,3.71
596565,30,374311,3.64
511627,15,312995,3.33
468598,15,451616,4.97
589995,10,354087,3.47
906521,15,387307,3.82
463791,30,370239,3.99
941903,30,572571,3.57
107198,30,348311,3.53
259967,15,252106,4.25
164673,30,338268,4.26
307034,30,449215,3.56
258215,30,395642,4.6
677679,30,386341,5.16
707480,15,477270,2.92
742447,30,496874,4.07
440112,15,472378,3.45
422921,30,336974,3.99
799166,30,241855,4.3
964527,30,400259,3.57
396275,30,228957,3.46
783943,30,362544,4.44
443332,30,366334,3.99
649024,30,390586,4.57
701776,30,292122,4.35
480627,30,313905,3.7
243504,30,388929,4.27
912721,30,386497,3.29
595483,30,512465,3.75
393854,30,422714,3.39
312035,15,484258,3.78
859693,10,368923,3.51
624997,30,294636,4.74
224797,30,492485,4.56
906307,30,459324,5.09
441544,20,369578,3.94
786982,30,444463,3.91
331786,30,415459,3.99
452221,15,388530,3.08
861464,20,315109,4.42
833230,30,489587,4.06
647454,20,286023,4.79
291558,30,382492,4.44
382166,15,350389,3.83
885063,15,305712,3.83
293853,30,440821,3.94
471424,30,439341,3.97
250202,20,313386,2.76
915138,30,287879,3.3
298446,30,358876,4.73
305463,15,285588,3.83
386287,30,355077,3.31
865696,30,262234,3.99
453420,15,354487,3.62
166063,30,413894,4.58
200025,30,403952,3.64
151117,30,440496,4.5
765034,20,522096,4.39
769358,30,320225,3.53
296820,30,389464,3.71
821333,30,482555,3.14
946286,30,386108,3.57
712595,30,501019,4.19
419572,15,456443,4.42
690352,20,358453,4.26
385357,15,522228,3.89
362467,30,488517,3.45
400220,30,424149,3.55
964206,10,286527,4.41
189044,30,356877,3.62
954595,30,430195,4.19
781501,15,429319,3.88
978239,20,365241,3.14
813033,15,400992,3.95
159719,10,434008,4.27
752580,30,319907,4.22
610050,30,351288,4.9
691873,30,346096,3.41
897159,15,328970,2.79
624042,20,312895,3.75
606151,30,354246,4.97
576118,30,264745,3.95
640109,30,426025,3.3
846380,30,200961,3.75
854421,30,493378,4.36
312772,15,386022,4.77
745250,30,383109,4.22
228892,30,362902,3.92
202156,30,408487,4.31
644561,15,408490,4.88
316649,30,282742,3.22
645561,15,394116,3.32
668488,30,175435,4.01
669298,30,356886,4.18
817422,30,392551,4.01
982109,10,392000,4.48
496251,30,434120,4.19
267642,15,506285,4.66
826036,15,302709,4.36
375639,30,476003,4.33
686721,15,491277,3.47
111777,30,398876,5.07
653524,15,368587,3.66
364409,30,415263,4.08
658444,30,269619,3.1
320104,10,326860,3.28
960990,30,447829,4.04
581960,30,397443,3.94
451488,20,341445,4.17
278196,30,462940,3.5
830471,30,358590,4.16
423742,30,329398,2.82
440598,30,281640,4.57
406139,30,377025,3.21
702327,30,320605,3.83
472125,30,368791,5.32
312594,30,434077,4.46
121118,15,455256,3.58
352291,15,416865,4.81
619138,30,372843,3.83
153116,30,361098,4.73
204494,15,318643,3.55
103242,15,398678,3.7
677838,30,281064,4.28
531802,30,323755,4.16
659350,30,343435,3.73
756756,15,259438,4.18
983213,15,428513,4.31
396619,30,410789,2.93
466350,10,482166,2.41
931472,30,382203,3.79
882024,20,296821,4.24
115053,30,407028,3.51
616821,30,277098,3.11
497618,30,358668,3.84
286127,30,272544,4.41
561115,10,424997,3.81
672470,30,438925,3.33
916964,15,380064,4.51
672883,30,357774,4.63
802343,30,355543,4.27
204912,20,276033,3.09
775506,20,359249,3.52
238319,15,427824,3.87
410830,30,370528,3.79
684841,30,396128,3.47
616086,15,353840,3.77
154051,30,410508,3.62
770635,15,279253,2.99
685164,30,276762,4.22
184067,30,384954,3.17
959735,30,465960,3.14
849683,15,455798,4.47
608871,30,314720,2.67
724404,30,260286,3.54
548180,10,452660,2.9
973998,30,300790,4.72
844033,20,506565,4.29
721032,30,347024,3.23
428472,30,418280,4.71
653979,30,471230,3.45
220562,30,383104,4.72
104276,30,572046,4.25
216208,15,297943,3.97
199187,30,369862,4.15
837432,15,339189,4.66
353776,30,416748,4.11
428823,30,267146,2.85
616148,30,457348,3.53
583504,30,296224,2.71
358734,20,367482,3.72
284657,15,408976,4.05
927414,30,316453,3.98
840609,30,400533,3.51
194292,30,354752,4.23
317328,30,374704,3.27
921493,30,358358,3.17
690214,30,435404,4.18
816695,30,328192,3.57
673502,30,263742,5.62
959744,30,413484,2.81
685444,15,316065,3.91
232671,30,445062,4.54
597079,30,338766,2.7
235186,30,339517,3.37
644597,30,458903,4.65
210895,30,362976,3.42
636723,30,379271,3.25
185305,30,429790,3.72
807328,10,361537,3.16
430920,30,311955,4.38
387929,30,221977,2.28
785367,30,462687,4.52
736703,30,458716,4.51
204878,30,410712,3.73
243409,20,394220,4.03
214805,30,346854,3.71
460723,15,299528,4.3
199243,15,195467,4.94
132660,15,500893,4.05
228457,15,332991,3.6
666083,20,297834,3.63
768567,30,411654,4.46
958861,10,409714,4.13
245365,30,403214,4.86
977857,15,310513,4.34
676185,15,354419,4.33
427040,30,400969,4.17
624246,30,461414,4.17
357817,30,326462,2.95
130731,30,411639,3.96
384948,30,264360,3.69
735979,10,185607,4.43
760214,30,404357,4.8
168018,30,341973,3.01
198267,10,382893,3.51
815824,30,427414,3.73
243034,30,293053,3.37
792719,30,377939,3.61
374001,15,215778,4.64
693337,30,333548,3.17
305388,15,516602,3.65
642602,30,441651,3.48
808591,30,337881,4.15
257655,30,249357,4.22
780210,30,347812,2.53
913377,10,315072,3.55
552963,30,515394,3.33
882741,30,493605,4.09
106771,15,379052,4.38
587035,30,386685,3.14
686835,30,376656,4.07
233418,15,347726,2.81
623555,30,442678,3.81
248792,15,362855,4.23
277725,30,257719,4.2
213865,10,270184,3.49
578198,30,406412,3.26
699364,20,425522,4.4
688845,30,468331,2.75
132925,30,349186,3.36
236979,30,408842,4.47
391782,30,396894,3.16
884603,30,330890,4.19
956963,10,501412,4.87
469862,10,511423,3.66
632606,30,418110,3.9
317192,30,332823,4.74
335684,30,438111,3.17
187490,15,247169,3.49
527867,20,426313,3.02
727486,30,247713,3.79
147000,30,377298,4.77
787275,15,449144,4.44
115062,15,493466,4.62
503331,30,320748,3.94
209584,30,403760,3.43
574638,30,424235,4.2
413896,30,332670,2.75
873946,30,357095,4.09
111935,30,382308,3.71
120610,30,445961,3.19
425920,15,446226,4.68
344960,30,346421,4.24
879392,30,290366,4.4
764374,30,396124,3.72
985172,30,381053,4.0
993778,15,421209,3.74
974946,15,376870,4.27
938162,30,332341,2.4
917182,30,433375,4.26
385387,30,287129,3.43
429653,30,466838,3.75
886562,30,196136,4.04
589217,30,414653,3.12
994708,30,484893,3.66
467622,30,229499,3.75
186315,20,405263,4.1
327200,30,445243,3.1
544187,30,363715,2.32
246552,30,252551,3.92
983581,30,353378,4.35
679372,30,430949,2.55
728045,30,293273,3.48
528395,30,342645,4.41
332633,15,430205,3.17
475550,30,291973,5.1
243513,30,336417,3.7
443512,30,267438,4.58
403585,15,348699,3.79
174875,30,514045,4.85
471784,30,382298,2.78
404708,30,327982,3.26
308022,30,325090,3.5
191883,30,335582,3.91
826467,15,316335,3.81
251890,15,502963,4.39
792613,30,288500,3.33
532536,15,453135,3.51
563861,30,364729,4.92
647773,30,367406,3.36
248083,30,525164,4.7
659193,30,487324,4.65
529752,30,428340,4.35
170396,15,424066,3.99
859070,15,307174,3.76
943704,15,372644,4.3
445610,30,215837,5.01
901324,30,375281,2.93
383496,30,295740,4.42
619267,30,358157,4.78
132129,30,393388,3.95
666995,30,263049,3.68
152494,30,444303,3.87
445739,30,363028,3.85
564756,30,417413,4.01
952963,20,373484,4.29
844737,30,322801,3.74
317260,30,287405,2.71
502634,30,310133,4.78
954430,15,330877,4.79
125447,30,431586,4.1
650304,30,197463,3.45
106744,30,391643,4.6
392132,30,360264,3.67
246490,30,450638,3.59
662955,30,423643,4.6
111311,30,401367,4.31
223371,30,468482,4.52
708216,15,236764,3.58
284809,30,367905,2.94
691586,15,295652,4.24
626585,30,266165,2.8
756099,30,410740,4.49
286253,15,470816,4.5
962239,30,363567,3.14
589984,30,403022,4.7
254967,30,386956,4.44
223599,10,453412,4.27
273035,30,452192,4.21
936481,20,406933,3.81
569514,30,300556,4.61
596971,30,460674,4.72
868230,10,325342,2.56
252889,30,391253,5.09
761537,30,586227,4.16
909725,30,431581,3.54
699026,30,380227,3.35
904606,30,438660,4.72
402188,20,329586,4.42
976960,30,336670,3.97
271764,30,437995,3.73
235457,30,517703,3.69
576593,15,347690,3.97
179054,15,338244,3.58
296567,30,284291,3.21
107687,15,343653,5.32
403370,30,435668,4.39
809281,10,316387,3.37
926369,30,275199,4.64
969991,15,327802,2.7
614588,30,436854,4.55
178800,30,426166,3.8
744527,30,324784,3.11
816185,30,269260,4.14
366261,30,403810,2.8
863955,30,363901,3.27
679371,15,357325,3.28
609147,15,449705,4.64
447441,15,333086,3.1
108040,30,425125,4.19
450630,30,387553,4.83
609347,30,371568,4.11
269795,15,360856,4.48
233671,30,494512,4.1
852782,20,392634,3.7
583568,30,438390,4.19
900293,15,215956,3.19
150875,15,384058,3.92
414988,30,520583,3.54
468468,30,473991,3.94
638426,30,398322,3.63
944014,30,321162,4.29
251850,30,357267,4.01
648916,30,367969,3.79
923154,15,354000,3.58
157325,30,256747,3.92
649037,30,317004,5.32
264796,30,269813,3.84
625851,30,434750,4.09
930331,30,318915,3.64
709906,30,520678,3.67
573058,30,276237,2.93
246555,30,267398,2.71
227583,30,326705,4.36
461921,15,364114,3.67
745628,30,340403,3.85
146188,30,470769,3.21
228603,10,360187,5.22
